iso3,Date,NEER
PRT,2009-12-01,102.01
PRT,2010-01-01,101.23
PRT,2010-02-01,100.35
PRT,2010-03-01,100.14
PRT,2010-04-01,99.57
PRT,2010-05-01,98.31
PRT,2010-06-01,97.54
PRT,2010-07-01,98.25
PRT,2010-08-01,97.99
PRT,2010-09-01,98.3
PRT,2010-10-01,99.63
PRT,2010-11-01,99.13
PRT,2010-12-01,98.33
PRT,2011-01-01,98.49
PRT,2011-02-01,98.79
PRT,2011-03-01,99.42
PRT,2011-04-01,100.08
PRT,2011-05-01,99.8
PRT,2011-06-01,99.81
PRT,2011-07-01,99.51
PRT,2011-08-01,99.58
PRT,2011-09-01,99.17
PRT,2011-10-01,99.3
PRT,2011-11-01,99.02
PRT,2011-12-01,98.42
PRT,2012-01-01,97.68
PRT,2012-02-01,97.97
PRT,2012-03-01,98.12
PRT,2012-04-01,98.01
PRT,2012-05-01,97.43
PRT,2012-06-01,97.16
PRT,2012-07-01,96.42
PRT,2012-08-01,96.45
PRT,2012-09-01,97.25
PRT,2012-10-01,97.55
PRT,2012-11-01,97.39
PRT,2012-12-01,98.3
PRT,2013-01-01,98.64
PRT,2013-02-01,99.18
PRT,2013-03-01,98.63
PRT,2013-04-01,98.74
PRT,2013-05-01,98.85
PRT,2013-06-01,99.41
PRT,2013-07-01,99.51
PRT,2013-08-01,99.92
PRT,2013-09-01,99.83
PRT,2013-10-01,100.17
PRT,2013-11-01,100.12
PRT,2013-12-01,100.67
PRT,2014-01-01,100.61
PRT,2014-02-01,100.81
PRT,2014-03-01,100.97
PRT,2014-04-01,100.78
PRT,2014-05-01,100.46
PRT,2014-06-01,100.17
PRT,2014-07-01,100.12
PRT,2014-08-01,99.82
PRT,2014-09-01,99.34
PRT,2014-10-01,99.16
PRT,2014-11-01,99.13
PRT,2014-12-01,99.36
PRT,2015-01-01,97.89
PRT,2015-02-01,97.26
PRT,2015-03-01,96.33
PRT,2015-04-01,96.01
PRT,2015-05-01,96.71
PRT,2015-06-01,97.12
PRT,2015-07-01,96.76
PRT,2015-08-01,97.58
PRT,2015-09-01,98.13
PRT,2015-10-01,98.12
PRT,2015-11-01,96.91
PRT,2015-12-01,97.59
PRT,2016-01-01,98.12
PRT,2016-02-01,98.66
PRT,2016-03-01,98.34
PRT,2016-04-01,98.58
PRT,2016-05-01,98.57
PRT,2016-06-01,98.42
PRT,2016-07-01,98.52
PRT,2016-08-01,98.72
PRT,2016-09-01,98.79
PRT,2016-10-01,98.9
PRT,2016-11-01,98.66
PRT,2016-12-01,98.27
PRT,2017-01-01,98.47
PRT,2017-02-01,98.16
PRT,2017-03-01,98.37
PRT,2017-04-01,98.19
PRT,2017-05-01,99.0
PRT,2017-06-01,99.42
PRT,2017-07-01,100.0
PRT,2017-08-01,100.65
PRT,2017-09-01,100.64
PRT,2017-10-01,100.57
PRT,2017-11-01,100.64
PRT,2017-12-01,100.74
PRT,2018-01-01,101.07
PRT,2018-02-01,101.27
PRT,2018-03-01,101.31
PRT,2018-04-01,101.27
PRT,2018-05-01,100.84
PRT,2018-06-01,100.83
PRT,2018-07-01,101.15
PRT,2018-08-01,101.19
PRT,2018-09-01,101.59
PRT,2018-10-01,101.14
PRT,2018-11-01,100.89
PRT,2018-12-01,101.07
PRT,2019-01-01,100.79
PRT,2019-02-01,100.58
PRT,2019-03-01,100.47
PRT,2019-04-01,100.44
PRT,2019-05-01,100.63
PRT,2019-06-01,100.83
PRT,2019-07-01,100.63
PRT,2019-08-01,100.87
PRT,2019-09-01,100.48
PRT,2019-10-01,100.45
PRT,2019-11-01,100.27
PRT,2019-12-01,100.23
PRT,2020-01-01,100.15
PRT,2020-02-01,99.92
PRT,2020-03-01,101.32
PRT,2020-04-01,101.11
PRT,2020-05-01,101.17
PRT,2020-06-01,101.66
PRT,2020-07-01,102.05
PRT,2020-08-01,102.67
PRT,2020-09-01,102.69
PRT,2020-10-01,102.65
PRT,2020-11-01,102.42
PRT,2020-12-01,102.89
PRT,2021-01-01,102.67
PRT,2021-02-01,102.41
PRT,2021-03-01,102.23
PRT,2021-04-01,102.4
PRT,2021-05-01,102.54
PRT,2021-06-01,102.34
PRT,2021-07-01,102.13
PRT,2021-08-01,102.04
PRT,2021-09-01,102.08
PRT,2021-10-01,101.81
PRT,2021-11-01,101.58
PRT,2021-12-01,101.67
PRT,2022-01-01,101.49
PRT,2022-02-01,101.59
PRT,2022-03-01,101.22
PRT,2022-04-01,100.88
PRT,2022-05-01,100.95
PRT,2022-06-01,101.2
PRT,2022-07-01,100.61
PRT,2022-08-01,100.34
PRT,2022-09-01,100.68
PRT,2022-10-01,100.89
PRT,2022-11-01,101.45
PRT,2022-12-01,101.92
PRT,2023-01-01,102.2
PRT,2023-02-01,102.28
PRT,2023-03-01,102.44
PRT,2023-04-01,102.93
PRT,2023-05-01,102.78
PRT,2023-06-01,102.85
PRT,2023-07-01,103.3
PRT,2023-08-01,103.38
PRT,2023-09-01,103.19
PRT,2023-10-01,103.13
PRT,2023-11-01,103.5
PRT,2023-12-01,103.46
PRT,2024-01-01,103.59
PRT,2024-02-01,103.52
PRT,2024-03-01,103.8
PRT,2024-04-01,103.8
PRT,2024-05-01,103.98
PRT,2024-06-01,103.85
PRT,2024-07-01,104.08
PRT,2024-08-01,104.17
PRT,2024-09-01,104.07
PRT,2024-10-01,103.88
PRT,2024-11-01,103.64
PRT,2024-12-01,103.34
PRT,2025-01-01,103.38
PRT,2025-02-01,103.17
PRT,2025-03-01,103.95
PRT,2025-04-01,104.83
PRT,2025-05-01,104.6
PRT,2025-06-01,105.02
QAT,1993-01-01,94.67
QAT,1993-02-01,95.79
QAT,1993-03-01,96.09
QAT,1993-04-01,94.29
QAT,1993-05-01,94.26
QAT,1993-06-01,95.2
QAT,1993-07-01,97.0
QAT,1993-08-01,97.04
QAT,1993-09-01,96.05
QAT,1993-10-01,97.13
QAT,1993-11-01,98.35
QAT,1993-12-01,98.72
QAT,1994-01-01,100.97
QAT,1994-02-01,100.59
QAT,1994-03-01,100.04
QAT,1994-04-01,100.26
QAT,1994-05-01,99.57
QAT,1994-06-01,98.91
QAT,1994-07-01,97.35
QAT,1994-08-01,97.44
QAT,1994-09-01,96.82
QAT,1994-10-01,95.97
QAT,1994-11-01,96.51
QAT,1994-12-01,97.8
QAT,1995-01-01,97.39
QAT,1995-02-01,97.0
QAT,1995-03-01,95.09
QAT,1995-04-01,93.5
QAT,1995-05-01,93.91
QAT,1995-06-01,93.62
QAT,1995-07-01,93.57
QAT,1995-08-01,95.52
QAT,1995-09-01,96.8
QAT,1995-10-01,96.08
QAT,1995-11-01,96.44
QAT,1995-12-01,97.08
QAT,1996-01-01,98.0
QAT,1996-02-01,98.09
QAT,1996-03-01,98.13
QAT,1996-04-01,98.74
QAT,1996-05-01,99.16
QAT,1996-06-01,99.3
QAT,1996-07-01,99.02
QAT,1996-08-01,98.61
QAT,1996-09-01,99.2
QAT,1996-10-01,99.76
QAT,1996-11-01,99.17
QAT,1996-12-01,100.22
QAT,1997-01-01,101.86
QAT,1997-02-01,104.27
QAT,1997-03-01,105.01
QAT,1997-04-01,105.52
QAT,1997-05-01,104.75
QAT,1997-06-01,104.73
QAT,1997-07-01,106.22
QAT,1997-08-01,108.41
QAT,1997-09-01,108.32
QAT,1997-10-01,108.17
QAT,1997-11-01,108.89
QAT,1997-12-01,113.68
QAT,1998-01-01,117.27
QAT,1998-02-01,115.87
QAT,1998-03-01,115.73
QAT,1998-04-01,115.12
QAT,1998-05-01,115.37
QAT,1998-06-01,117.26
QAT,1998-07-01,117.26
QAT,1998-08-01,117.72
QAT,1998-09-01,114.89
QAT,1998-10-01,111.33
QAT,1998-11-01,111.95
QAT,1998-12-01,111.12
QAT,1999-01-01,111.23
QAT,1999-02-01,113.21
QAT,1999-03-01,115.11
QAT,1999-04-01,115.54
QAT,1999-05-01,115.81
QAT,1999-06-01,116.59
QAT,1999-07-01,116.77
QAT,1999-08-01,115.26
QAT,1999-09-01,115.06
QAT,1999-10-01,113.88
QAT,1999-11-01,115.1
QAT,1999-12-01,115.54
QAT,2000-01-01,115.44
QAT,2000-02-01,117.52
QAT,2000-03-01,118.12
QAT,2000-04-01,118.71
QAT,2000-05-01,121.72
QAT,2000-06-01,119.72
QAT,2000-07-01,120.46
QAT,2000-08-01,122.14
QAT,2000-09-01,124.19
QAT,2000-10-01,125.61
QAT,2000-11-01,126.22
QAT,2000-12-01,124.72
QAT,2001-01-01,123.7
QAT,2001-02-01,124.56
QAT,2001-03-01,126.49
QAT,2001-04-01,128.34
QAT,2001-05-01,128.79
QAT,2001-06-01,130.18
QAT,2001-07-01,130.22
QAT,2001-08-01,127.38
QAT,2001-09-01,126.75
QAT,2001-10-01,127.68
QAT,2001-11-01,128.57
QAT,2001-12-01,129.02
QAT,2002-01-01,130.4
QAT,2002-02-01,131.39
QAT,2002-03-01,130.79
QAT,2002-04-01,130.04
QAT,2002-05-01,127.57
QAT,2002-06-01,125.11
QAT,2002-07-01,122.39
QAT,2002-08-01,123.48
QAT,2002-09-01,123.58
QAT,2002-10-01,124.25
QAT,2002-11-01,122.92
QAT,2002-12-01,121.86
QAT,2003-01-01,119.3
QAT,2003-02-01,118.94
QAT,2003-03-01,119.05
QAT,2003-04-01,118.91
QAT,2003-05-01,115.21
QAT,2003-06-01,114.69
QAT,2003-07-01,115.88
QAT,2003-08-01,116.96
QAT,2003-09-01,115.93
QAT,2003-10-01,113.12
QAT,2003-11-01,113.05
QAT,2003-12-01,110.72
QAT,2004-01-01,109.02
QAT,2004-02-01,108.62
QAT,2004-03-01,110.23
QAT,2004-04-01,110.89
QAT,2004-05-01,112.15
QAT,2004-06-01,111.11
QAT,2004-07-01,110.51
QAT,2004-08-01,111.13
QAT,2004-09-01,111.0
QAT,2004-10-01,109.75
QAT,2004-11-01,106.94
QAT,2004-12-01,105.02
QAT,2005-01-01,105.85
QAT,2005-02-01,106.06
QAT,2005-03-01,105.4
QAT,2005-04-01,106.57
QAT,2005-05-01,107.33
QAT,2005-06-01,109.35
QAT,2005-07-01,110.69
QAT,2005-08-01,109.32
QAT,2005-09-01,109.46
QAT,2005-10-01,111.07
QAT,2005-11-01,112.34
QAT,2005-12-01,111.87
QAT,2006-01-01,110.09
QAT,2006-02-01,110.79
QAT,2006-03-01,110.62
QAT,2006-04-01,109.49
QAT,2006-05-01,106.82
QAT,2006-06-01,108.06
QAT,2006-07-01,108.0
QAT,2006-08-01,107.35
QAT,2006-09-01,107.74
QAT,2006-10-01,108.27
QAT,2006-11-01,106.88
QAT,2006-12-01,105.46
QAT,2007-01-01,106.51
QAT,2007-02-01,106.26
QAT,2007-03-01,105.54
QAT,2007-04-01,104.39
QAT,2007-05-01,104.31
QAT,2007-06-01,104.66
QAT,2007-07-01,103.3
QAT,2007-08-01,103.53
QAT,2007-09-01,102.44
QAT,2007-10-01,101.02
QAT,2007-11-01,99.3
QAT,2007-12-01,100.0
QAT,2008-01-01,99.34
QAT,2008-02-01,99.04
QAT,2008-03-01,96.56
QAT,2008-04-01,96.36
QAT,2008-05-01,97.39
QAT,2008-06-01,97.71
QAT,2008-07-01,97.04
QAT,2008-08-01,99.57
QAT,2008-09-01,102.46
QAT,2008-10-01,107.15
QAT,2008-11-01,110.14
QAT,2008-12-01,107.73
QAT,2009-01-01,108.39
QAT,2009-02-01,110.77
QAT,2009-03-01,111.38
QAT,2009-04-01,109.47
QAT,2009-05-01,106.44
QAT,2009-06-01,104.79
QAT,2009-07-01,104.39
QAT,2009-08-01,103.53
QAT,2009-09-01,102.3
QAT,2009-10-01,101.04
QAT,2009-11-01,100.37
QAT,2009-12-01,101.31
QAT,2010-01-01,102.0
QAT,2010-02-01,103.9
QAT,2010-03-01,104.07
QAT,2010-04-01,104.26
QAT,2010-05-01,107.39
QAT,2010-06-01,108.63
QAT,2010-07-01,105.99
QAT,2010-08-01,104.66
QAT,2010-09-01,103.86
QAT,2010-10-01,100.68
QAT,2010-11-01,101.28
QAT,2010-12-01,102.75
QAT,2011-01-01,102.04
QAT,2011-02-01,100.94
QAT,2011-03-01,99.87
QAT,2011-04-01,98.49
QAT,2011-05-01,98.37
QAT,2011-06-01,98.14
QAT,2011-07-01,98.08
QAT,2011-08-01,97.67
QAT,2011-09-01,100.15
QAT,2011-10-01,100.86
QAT,2011-11-01,101.33
QAT,2011-12-01,102.69
QAT,2012-01-01,103.06
QAT,2012-02-01,101.68
QAT,2012-03-01,102.44
QAT,2012-04-01,102.51
QAT,2012-05-01,103.79
QAT,2012-06-01,105.02
QAT,2012-07-01,105.3
QAT,2012-08-01,104.68
QAT,2012-09-01,103.02
QAT,2012-10-01,102.68
QAT,2012-11-01,103.4
QAT,2012-12-01,103.17
QAT,2013-01-01,103.16
QAT,2013-02-01,103.95
QAT,2013-03-01,105.58
QAT,2013-04-01,105.63
QAT,2013-05-01,106.3
QAT,2013-06-01,105.9
QAT,2013-07-01,106.86
QAT,2013-08-01,106.17
QAT,2013-09-01,105.91
QAT,2013-10-01,104.51
QAT,2013-11-01,105.35
QAT,2013-12-01,105.25
QAT,2014-01-01,105.85
QAT,2014-02-01,105.68
QAT,2014-03-01,104.94
QAT,2014-04-01,104.62
QAT,2014-05-01,104.48
QAT,2014-06-01,104.85
QAT,2014-07-01,105.06
QAT,2014-08-01,105.91
QAT,2014-09-01,107.97
QAT,2014-10-01,109.28
QAT,2014-11-01,111.17
QAT,2014-12-01,112.64
QAT,2015-01-01,115.02
QAT,2015-02-01,116.13
QAT,2015-03-01,118.68
QAT,2015-04-01,118.47
QAT,2015-05-01,116.95
QAT,2015-06-01,117.45
QAT,2015-07-01,118.66
QAT,2015-08-01,119.17
QAT,2015-09-01,119.36
QAT,2015-10-01,118.94
QAT,2015-11-01,121.12
QAT,2015-12-01,121.13
QAT,2016-01-01,122.02
QAT,2016-02-01,120.79
QAT,2016-03-01,119.85
QAT,2016-04-01,117.99
QAT,2016-05-01,118.36
QAT,2016-06-01,118.42
QAT,2016-07-01,119.37
QAT,2016-08-01,118.21
QAT,2016-09-01,118.39
QAT,2016-10-01,120.15
QAT,2016-11-01,122.2
QAT,2016-12-01,124.59
QAT,2017-01-01,124.29
QAT,2017-02-01,123.19
QAT,2017-03-01,123.05
QAT,2017-04-01,122.18
QAT,2017-05-01,120.99
QAT,2017-06-01,120.13
QAT,2017-07-01,119.1
QAT,2017-08-01,117.7
QAT,2017-09-01,117.0
QAT,2017-10-01,118.24
QAT,2017-11-01,118.3
QAT,2017-12-01,117.61
QAT,2018-01-01,115.31
QAT,2018-02-01,114.43
QAT,2018-03-01,114.4
QAT,2018-04-01,114.8
QAT,2018-05-01,117.58
QAT,2018-06-01,118.66
QAT,2018-07-01,119.48
QAT,2018-08-01,120.47
QAT,2018-09-01,120.46
QAT,2018-10-01,121.4
QAT,2018-11-01,121.82
QAT,2018-12-01,121.77
QAT,2019-01-01,120.78
QAT,2019-02-01,121.01
QAT,2019-03-01,121.29
QAT,2019-04-01,121.78
QAT,2019-05-01,122.54
QAT,2019-06-01,121.91
QAT,2019-07-01,122.1
QAT,2019-08-01,123.25
QAT,2019-09-01,123.63
QAT,2019-10-01,123.17
QAT,2019-11-01,122.87
QAT,2019-12-01,122.42
QAT,2020-01-01,122.28
QAT,2020-02-01,123.67
QAT,2020-03-01,124.49
QAT,2020-04-01,125.9
QAT,2020-05-01,125.49
QAT,2020-06-01,123.44
QAT,2020-07-01,122.31
QAT,2020-08-01,120.45
QAT,2020-09-01,120.46
QAT,2020-10-01,120.21
QAT,2020-11-01,119.23
QAT,2020-12-01,117.48
QAT,2021-01-01,117.08
QAT,2021-02-01,117.41
QAT,2021-03-01,118.86
QAT,2021-04-01,118.65
QAT,2021-05-01,117.69
QAT,2021-06-01,118.21
QAT,2021-07-01,119.64
QAT,2021-08-01,119.93
QAT,2021-09-01,120.02
QAT,2021-10-01,121.13
QAT,2021-11-01,122.17
QAT,2021-12-01,123.07
QAT,2022-01-01,122.86
QAT,2022-02-01,122.87
QAT,2022-03-01,125.05
QAT,2022-04-01,127.01
QAT,2022-05-01,129.63
QAT,2022-06-01,130.53
QAT,2022-07-01,133.42
QAT,2022-08-01,133.45
QAT,2022-09-01,137.12
QAT,2022-10-01,138.84
QAT,2022-11-01,135.69
QAT,2022-12-01,132.06
QAT,2023-01-01,130.21
QAT,2023-02-01,131.17
QAT,2023-03-01,131.87
QAT,2023-04-01,130.48
QAT,2023-05-01,131.49
QAT,2023-06-01,132.05
QAT,2023-07-01,130.88
QAT,2023-08-01,132.75
QAT,2023-09-01,134.61
QAT,2023-10-01,135.83
QAT,2023-11-01,134.13
QAT,2023-12-01,132.9
QAT,2024-01-01,133.31
QAT,2024-02-01,134.39
QAT,2024-03-01,134.23
QAT,2024-04-01,135.92
QAT,2024-05-01,135.65
QAT,2024-06-01,136.14
QAT,2024-07-01,135.71
QAT,2024-08-01,133.38
QAT,2024-09-01,132.04
QAT,2024-10-01,133.94
QAT,2024-11-01,136.45
QAT,2024-12-01,137.48
QAT,2025-01-01,139.13
QAT,2025-02-01,138.05
QAT,2025-03-01,135.77
QAT,2025-04-01,133.35
QAT,2025-05-01,132.1
QAT,2025-06-01,130.71
ROU,1993-01-01,4520.33
ROU,1993-02-01,4264.26
ROU,1993-03-01,3755.59
ROU,1993-04-01,3562.8
ROU,1993-05-01,3458.45
ROU,1993-06-01,3187.05
ROU,1993-07-01,2960.6
ROU,1993-08-01,2831.32
ROU,1993-09-01,2575.1
ROU,1993-10-01,2320.83
ROU,1993-11-01,2194.35
ROU,1993-12-01,2068.34
ROU,1994-01-01,1737.8
ROU,1994-02-01,1620.87
ROU,1994-03-01,1501.89
ROU,1994-04-01,1454.54
ROU,1994-05-01,1449.23
ROU,1994-06-01,1427.98
ROU,1994-07-01,1382.08
ROU,1994-08-01,1385.08
ROU,1994-09-01,1346.63
ROU,1994-10-01,1312.05
ROU,1994-11-01,1327.85
ROU,1994-12-01,1342.73
ROU,1995-01-01,1327.98
ROU,1995-02-01,1304.64
ROU,1995-03-01,1259.47
ROU,1995-04-01,1227.47
ROU,1995-05-01,1200.79
ROU,1995-06-01,1166.84
ROU,1995-07-01,1136.25
ROU,1995-08-01,1130.77
ROU,1995-09-01,1113.08
ROU,1995-10-01,1064.14
ROU,1995-11-01,963.3
ROU,1995-12-01,912.57
ROU,1996-01-01,905.44
ROU,1996-02-01,845.04
ROU,1996-03-01,824.61
ROU,1996-04-01,822.22
ROU,1996-05-01,825.36
ROU,1996-06-01,808.0
ROU,1996-07-01,782.42
ROU,1996-08-01,757.69
ROU,1996-09-01,751.16
ROU,1996-10-01,735.63
ROU,1996-11-01,692.53
ROU,1996-12-01,657.33
ROU,1997-01-01,507.16
ROU,1997-02-01,379.4
ROU,1997-03-01,367.09
ROU,1997-04-01,378.92
ROU,1997-05-01,375.8
ROU,1997-06-01,375.03
ROU,1997-07-01,385.14
ROU,1997-08-01,380.41
ROU,1997-09-01,369.95
ROU,1997-10-01,357.97
ROU,1997-11-01,351.17
ROU,1997-12-01,354.77
ROU,1998-01-01,349.29
ROU,1998-02-01,351.33
ROU,1998-03-01,353.78
ROU,1998-04-01,345.4
ROU,1998-05-01,337.36
ROU,1998-06-01,337.51
ROU,1998-07-01,333.37
ROU,1998-08-01,330.89
ROU,1998-09-01,311.96
ROU,1998-10-01,292.55
ROU,1998-11-01,282.16
ROU,1998-12-01,264.98
ROU,1999-01-01,248.0
ROU,1999-02-01,236.4
ROU,1999-03-01,211.68
ROU,1999-04-01,203.72
ROU,1999-05-01,198.81
ROU,1999-06-01,195.7
ROU,1999-07-01,194.26
ROU,1999-08-01,188.84
ROU,1999-09-01,187.21
ROU,1999-10-01,180.85
ROU,1999-11-01,177.83
ROU,1999-12-01,175.15
ROU,2000-01-01,171.46
ROU,2000-02-01,172.48
ROU,2000-03-01,170.41
ROU,2000-04-01,167.89
ROU,2000-05-01,168.88
ROU,2000-06-01,158.41
ROU,2000-07-01,154.0
ROU,2000-08-01,154.06
ROU,2000-09-01,150.71
ROU,2000-10-01,147.28
ROU,2000-11-01,144.18
ROU,2000-12-01,136.71
ROU,2001-01-01,129.42
ROU,2001-02-01,128.77
ROU,2001-03-01,128.77
ROU,2001-04-01,128.79
ROU,2001-05-01,127.45
ROU,2001-06-01,127.84
ROU,2001-07-01,125.72
ROU,2001-08-01,119.99
ROU,2001-09-01,117.53
ROU,2001-10-01,116.24
ROU,2001-11-01,115.71
ROU,2001-12-01,114.32
ROU,2002-01-01,113.44
ROU,2002-02-01,114.16
ROU,2002-03-01,111.69
ROU,2002-04-01,109.44
ROU,2002-05-01,105.56
ROU,2002-06-01,102.9
ROU,2002-07-01,101.36
ROU,2002-08-01,102.25
ROU,2002-09-01,101.97
ROU,2002-10-01,101.72
ROU,2002-11-01,99.08
ROU,2002-12-01,97.42
ROU,2003-01-01,95.07
ROU,2003-02-01,95.91
ROU,2003-03-01,95.17
ROU,2003-04-01,93.19
ROU,2003-05-01,91.68
ROU,2003-06-01,90.79
ROU,2003-07-01,92.45
ROU,2003-08-01,92.01
ROU,2003-09-01,90.08
ROU,2003-10-01,88.87
ROU,2003-11-01,86.4
ROU,2003-12-01,86.0
ROU,2004-01-01,85.19
ROU,2004-02-01,86.24
ROU,2004-03-01,86.66
ROU,2004-04-01,84.77
ROU,2004-05-01,85.59
ROU,2004-06-01,85.16
ROU,2004-07-01,84.77
ROU,2004-08-01,84.79
ROU,2004-09-01,84.58
ROU,2004-10-01,84.95
ROU,2004-11-01,87.99
ROU,2004-12-01,90.86
ROU,2005-01-01,91.72
ROU,2005-02-01,94.82
ROU,2005-03-01,96.07
ROU,2005-04-01,96.13
ROU,2005-05-01,95.98
ROU,2005-06-01,95.09
ROU,2005-07-01,96.39
ROU,2005-08-01,98.29
ROU,2005-09-01,97.94
ROU,2005-10-01,95.47
ROU,2005-11-01,93.69
ROU,2005-12-01,93.55
ROU,2006-01-01,94.21
ROU,2006-02-01,96.55
ROU,2006-03-01,97.74
ROU,2006-04-01,98.52
ROU,2006-05-01,98.98
ROU,2006-06-01,98.2
ROU,2006-07-01,97.52
ROU,2006-08-01,98.68
ROU,2006-09-01,98.68
ROU,2006-10-01,98.57
ROU,2006-11-01,99.42
ROU,2006-12-01,102.18
ROU,2007-01-01,102.36
ROU,2007-02-01,102.87
ROU,2007-03-01,103.61
ROU,2007-04-01,104.83
ROU,2007-05-01,106.37
ROU,2007-06-01,108.1
ROU,2007-07-01,111.58
ROU,2007-08-01,108.48
ROU,2007-09-01,104.75
ROU,2007-10-01,104.75
ROU,2007-11-01,101.79
ROU,2007-12-01,100.0
ROU,2008-01-01,95.83
ROU,2008-02-01,96.95
ROU,2008-03-01,96.28
ROU,2008-04-01,98.95
ROU,2008-05-01,98.02
ROU,2008-06-01,98.02
ROU,2008-07-01,100.22
ROU,2008-08-01,100.48
ROU,2008-09-01,97.62
ROU,2008-10-01,94.04
ROU,2008-11-01,93.25
ROU,2008-12-01,91.8
ROU,2009-01-01,84.62
ROU,2009-02-01,83.6
ROU,2009-03-01,84.36
ROU,2009-04-01,85.75
ROU,2009-05-01,86.24
ROU,2009-06-01,85.71
ROU,2009-07-01,85.46
ROU,2009-08-01,85.39
ROU,2009-09-01,85.41
ROU,2009-10-01,84.76
ROU,2009-11-01,84.69
ROU,2009-12-01,85.5
ROU,2010-01-01,86.64
ROU,2010-02-01,86.37
ROU,2010-03-01,86.7
ROU,2010-04-01,85.37
ROU,2010-05-01,83.42
ROU,2010-06-01,81.62
ROU,2010-07-01,81.74
ROU,2010-08-01,82.09
ROU,2010-09-01,81.76
ROU,2010-10-01,82.49
ROU,2010-11-01,81.91
ROU,2010-12-01,81.36
ROU,2011-01-01,81.94
ROU,2011-02-01,82.6
ROU,2011-03-01,84.78
ROU,2011-04-01,86.63
ROU,2011-05-01,86.14
ROU,2011-06-01,84.53
ROU,2011-07-01,83.43
ROU,2011-08-01,83.49
ROU,2011-09-01,82.56
ROU,2011-10-01,81.97
ROU,2011-11-01,81.2
ROU,2011-12-01,81.16
ROU,2012-01-01,80.33
ROU,2012-02-01,80.29
ROU,2012-03-01,80.08
ROU,2012-04-01,79.82
ROU,2012-05-01,78.27
ROU,2012-06-01,77.76
ROU,2012-07-01,75.6
ROU,2012-08-01,76.1
ROU,2012-09-01,77.0
ROU,2012-10-01,76.23
ROU,2012-11-01,76.61
ROU,2012-12-01,77.82
ROU,2013-01-01,80.17
ROU,2013-02-01,80.45
ROU,2013-03-01,79.9
ROU,2013-04-01,80.09
ROU,2013-05-01,80.97
ROU,2013-06-01,79.1
ROU,2013-07-01,80.02
ROU,2013-08-01,80.27
ROU,2013-09-01,79.72
ROU,2013-10-01,80.3
ROU,2013-11-01,80.3
ROU,2013-12-01,80.4
ROU,2014-01-01,79.51
ROU,2014-02-01,80.24
ROU,2014-03-01,80.37
ROU,2014-04-01,80.73
ROU,2014-05-01,81.16
ROU,2014-06-01,81.43
ROU,2014-07-01,81.17
ROU,2014-08-01,80.69
ROU,2014-09-01,80.6
ROU,2014-10-01,80.34
ROU,2014-11-01,80.05
ROU,2014-12-01,79.72
ROU,2015-01-01,78.05
ROU,2015-02-01,78.79
ROU,2015-03-01,77.85
ROU,2015-04-01,78.05
ROU,2015-05-01,78.03
ROU,2015-06-01,78.07
ROU,2015-07-01,78.34
ROU,2015-08-01,79.29
ROU,2015-09-01,79.9
ROU,2015-10-01,79.77
ROU,2015-11-01,78.44
ROU,2015-12-01,77.92
ROU,2016-01-01,77.93
ROU,2016-02-01,79.13
ROU,2016-03-01,79.16
ROU,2016-04-01,79.14
ROU,2016-05-01,78.74
ROU,2016-06-01,78.29
ROU,2016-07-01,78.87
ROU,2016-08-01,79.48
ROU,2016-09-01,79.67
ROU,2016-10-01,78.92
ROU,2016-11-01,78.85
ROU,2016-12-01,78.47
ROU,2017-01-01,78.93
ROU,2017-02-01,78.42
ROU,2017-03-01,77.98
ROU,2017-04-01,78.16
ROU,2017-05-01,78.32
ROU,2017-06-01,78.34
ROU,2017-07-01,78.86
ROU,2017-08-01,79.23
ROU,2017-09-01,78.9
ROU,2017-10-01,79.01
ROU,2017-11-01,78.38
ROU,2017-12-01,78.38
ROU,2018-01-01,78.41
ROU,2018-02-01,78.58
ROU,2018-03-01,78.51
ROU,2018-04-01,78.67
ROU,2018-05-01,78.72
ROU,2018-06-01,78.35
ROU,2018-07-01,78.79
ROU,2018-08-01,79.26
ROU,2018-09-01,79.62
ROU,2018-10-01,78.86
ROU,2018-11-01,78.54
ROU,2018-12-01,78.81
ROU,2019-01-01,77.83
ROU,2019-02-01,76.86
ROU,2019-03-01,76.74
ROU,2019-04-01,76.76
ROU,2019-05-01,76.88
ROU,2019-06-01,77.52
ROU,2019-07-01,77.25
ROU,2019-08-01,77.37
ROU,2019-09-01,77.04
ROU,2019-10-01,76.72
ROU,2019-11-01,76.37
ROU,2019-12-01,76.22
ROU,2020-01-01,76.12
ROU,2020-02-01,75.95
ROU,2020-03-01,76.37
ROU,2020-04-01,76.3
ROU,2020-05-01,76.15
ROU,2020-06-01,76.56
ROU,2020-07-01,76.8
ROU,2020-08-01,77.47
ROU,2020-09-01,77.22
ROU,2020-10-01,76.99
ROU,2020-11-01,76.88
ROU,2020-12-01,77.28
ROU,2021-01-01,77.02
ROU,2021-02-01,76.74
ROU,2021-03-01,76.55
ROU,2021-04-01,76.03
ROU,2021-05-01,76.33
ROU,2021-06-01,76.18
ROU,2021-07-01,76.02
ROU,2021-08-01,75.91
ROU,2021-09-01,75.58
ROU,2021-10-01,75.42
ROU,2021-11-01,75.46
ROU,2021-12-01,75.82
ROU,2022-01-01,75.79
ROU,2022-02-01,75.84
ROU,2022-03-01,75.88
ROU,2022-04-01,75.6
ROU,2022-05-01,75.44
